,Homo-naive,Homo-activated
Medag,1e-323,1e-323
Wdr95,1e-323,1e-323
Hsph1,1.750192250044408,5.108931134217344
B3glct,1e-323,0.40252075076701
4930500F04Rik,1e-323,1e-323
Fry,1.0267387950014468,0.08944905572600223
Gm5,1e-323,1e-323
Brca2,0.20480796638003138,0.4472452786300111
Gm42529,0.20480796638003138,1e-323
Gm42531,1e-323,1e-323
Gm43690,1e-323,1e-323
N4bp2l1,2.662503562940408,0.2683471671780067
Gm43598,1e-323,0.044724527863001115
Gm43597,1e-323,0.044724527863001115
N4bp2l2,5.872196708540379,3.949017438114304
Pds5b,1.7501922500444085,1.3232072820279
Gm43807,1e-323,1e-323
Gm36447,1e-323,1e-323
Stard13,1e-323,1e-323
D730045B01Rik,1e-323,0.044724527863001115
1700028E10Rik,1e-323,0.17889811145200446
Vmn2r18,1e-323,1e-323
Rfc3,0.8192318655201255,0.8708232862152404
Gm20559,2.867311529320439,0.2236226393150056
Samd9l,5.12435303340389,0.2606063787437732
Hepacam2,0.20480796638003138,1e-323
Vps50,0.40961593276006275,0.5814188622190146
Bet1,0.8192318655201255,1.5862604864736316
Col1a2,1e-323,1e-323
Casd1,0.8192318655201255,0.569138149986682
Sgce,1e-323,1e-323
Peg10,1e-323,1e-323
Pon3,1e-323,1e-323
Pon2,3.07211949570047,2.1448367815580767
Asb4,1e-323,1e-323
Pdk4,1e-323,1e-323
Slc25a13,1e-323,0.2378851524772021
Sem1,20.459264625929322,23.17478134302636
Gm26774,1e-323,1e-323
Sdhaf3,1e-323,0.8892467296766394
Tac1,1e-323,1e-323
Asns,0.555975316562474,5.184498463464589
C1galt1,2.457695596560377,0.9817437285436323
Mios,0.6144238991400942,0.9834431716841942
Rpa3,2.4231796644567107,2.9640917237256525
Umad1,1e-323,0.13417358358900333
Gm16055,1e-323,1e-323
A430035B10Rik,0.20480796638003138,0.08944905572600223
Glcci1,2.252887630180346,0.24099306643764368
Ica1,1e-323,1e-323
Ndufa4,18.347391889274835,26.408684109479978
Phf14,4.230212289734795,3.1955539171872984
Thsd7a,1e-323,1e-323
Tmem106b,2.0480796638003134,0.5074688361977442
Tmem168,1.4336557646602197,0.9346853167390018
Bmt2,2.547019523778437,0.7362819245768643
Gpr85,1e-323,1e-323
2610001J05Rik,2.4231796644567107,2.1198816016441113
1110019D14Rik,0.40961593276006275,0.08944905572600223
Foxp2,1e-323,1e-323
Mdfic,0.20480796638003138,2.710427652604466
Gm15473,1e-323,1e-323
Gm4876,1e-323,1e-323
Tes,6.36957932837011,4.592238544838301
Met,1e-323,1e-323
Capza2,10.656901362735365,8.148645991520619
St7,0.40961593276006275,0.49087473376289587
Gm26738,1e-323,1e-323
Gm20186,2.7583202062125682,0.2683471671780067
Lsm8,4.430342619946243,6.03036778672971
Ankrd7,1e-323,1e-323
Gm3289,1e-323,1e-323
Ing3,1.517902833254774,1.3384442900293825
Cped1,1e-323,1e-323
Wnt16,1e-323,1e-323
Fam3c,3.188330974659175,2.561186174265741
Cadps2,1e-323,1e-323
Ndufa5,6.764275777250293,10.330854699747901
Lmod2,1e-323,1e-323
Wasl,1.843271697420282,1.3883490400796283
Hyal6,1e-323,1e-323
Gpr37,1e-323,1e-323
Pot1a,1.2517421168708742,0.707944606165474
Gm20756,1e-323,1e-323
Grm8,1e-323,1e-323
6530409C15Rik,1e-323,1e-323
Zfp800,3.075930557618686,2.8152752140335537
Gcc1,0.40961593276006275,0.5366943343560132
Arf5,22.77366234691942,15.000780620320976
Fscn3,1e-323,1e-323
Pax4,1e-323,1e-323
Snd1,1.843271697420282,3.1715358601564527
Lrrc4,1e-323,0.044724527863001115
Gm3294,1e-323,1e-323
Rbm28,5.084214889216767,7.24475269417561
Prrt4,1e-323,1e-323
Impdh1,2.457695596560377,2.2385427258348054
Hilpda,3.1789054923723064,3.0471342756842414
Fam71f2,1e-323,1e-323
Fam71f1,1e-323,1e-323
Calu,1.638463731040251,1.7350960853953663
Opn1sw,1e-323,1e-323
Ccdc136,1e-323,1e-323
Atp6v1f,9.489520118105702,10.392292225015646
Atp6v1fnb,1e-323,1e-323
Irf5,1e-323,0.044724527863001115
Tnpo3,3.7176967131232663,3.545863664490217
Tspan33,1e-323,1e-323
Smo,0.40961593276006275,0.2683471671780067
Ahcyl2,5.1946370394033465,2.098351819541084
Strip2,1e-323,1e-323
Nrf1,2.1216681140022278,1.277025963927621
Rncr4,1e-323,1e-323
Ube2h,5.481839466550456,0.7875974352365986
1700095J07Rik,1e-323,1e-323
Zc3hc1,1.0240398319001567,1.1374552617591749
Klhdc10,0.8192318655201255,0.6910822545932285
1700012C14Rik,1e-323,1e-323
Tmem209,1.026738795001447,1.7604984008476015
Ssmem1,1e-323,1e-323
Cpa2,1e-323,1e-323
Cep41,0.40961593276006275,0.6887517219037844
Mest,1e-323,1e-323
Gm44296,1e-323,1e-323
Copg2,0.40961593276006275,1.273830843962742
Tsga13,1e-323,1e-323
Gm27019,1e-323,1e-323
Lncpint,4.230212289734794,0.7383018894213754
Gm13833,1e-323,1e-323
2210408F21Rik,1e-323,1e-323
Mkln1os,1e-323,0.044724527863001115
Mkln1,3.798885958012983,2.342159617678586
Podxl,1e-323,1e-323
Gm6117,1e-323,1e-323
Gm43154,1e-323,1e-323
Plxna4,1e-323,1e-323
Plxna4os1,1e-323,1e-323
BC049739,1e-323,1e-323
Chchd3,4.645010575580501,3.52068715204014
Gm14540,1e-323,1e-323
Exoc4,2.0480796638003134,2.298020791779304
Gm13853,1e-323,1e-323
Lrguk,1e-323,1e-323
Gm13856,1e-323,1e-323
Slc35b4,1e-323,0.47609590558217957
Akr1b3,5.192714441517707,3.473740702958641
Akr1b8,1e-323,1e-323
Akr1b10,1.2517421168708742,0.2236226393150056
Akr1b7,1e-323,1e-323
Bpgm,0.40961593276006275,0.4729038324643627
Cald1,1e-323,1e-323
Agbl3,1e-323,1e-323
Tmem140,2.457695596560377,1e-323
Cyren,0.20480796638003138,0.6520268420911093
Wdr91,0.20480796638003138,0.4293913604186644
Stra8,1e-323,1e-323
Slc23a4,1e-323,0.044724527863001115
Cnot4,5.268425275964352,2.56366096219919
Nup205,0.6144238991400942,1.0311429129256795
1810058I24Rik,8.428220249587731,7.272949570134608
Slc13a4,1e-323,1e-323
Mtpn,4.983275715284672,5.822489179530626
Dgki,1e-323,1e-323
Creb3l2,0.20480796638003138,0.5042466656362758
Trim24,1.0240398319001567,1.0843465824560437
Svopl,1e-323,1e-323
D630045J12Rik,1e-323,0.044724527863001115
Zc3hav1l,0.40961593276006275,0.08944905572600223
Zc3hav1,11.158030035558996,5.325140302383447
Ttc26,1e-323,1e-323
Ubn2,5.74251030704453,2.4431522276450144
Fmc1,2.252887630180346,3.398475681676885
Luc7l2,15.353121491014917,10.226582684504184
Klrg2,1e-323,1e-323
Clec2l,1e-323,1e-323
Hipk2,0.6144238991400942,1.1406373231555307
Tbxas1,0.20480796638003138,1e-323
1700025N23Rik,1e-323,1e-323
Parp12,0.40961593276006275,0.13417358358900333
4930599N23Rik,0.20480796638003138,0.044724527863001115
Kdm7a,3.9713804516428888,1.1925685491417524
Gm49041,0.20480796638003138,0.17889811145200446
Gm43479,1e-323,1e-323
Slc37a3,0.40961593276006275,0.2683471671780067
Rab19,0.8192318655201255,0.044724527863001115
Mkrn1,5.481839466550456,3.951398017878169
Gm10244,0.20480796638003138,0.044724527863001115
Dennd2a,1e-323,1e-323
Adck2,0.8192318655201255,0.2236226393150056
Gm16272,1e-323,1e-323
Ndufb2,6.234767736659333,7.988669443574436
Braf,1.2288477982801884,0.9324659900498788
Mrps33,7.229466006686173,8.183239937789352
Gm26638,1e-323,1e-323
Agk,1.0240398319001567,1.5776565285423643
E330009J07Rik,0.8192318655201255,0.3604727387925434
Wee2,1e-323,1e-323
Ssbp1,6.651593511566825,8.119011044812526
Tas2r137,1e-323,1e-323
Tas2r108,1e-323,1e-323
Olfr461,1e-323,1e-323
Mgam,1e-323,1e-323
Trbv1,0.20480796638003138,1e-323
Gm2663,1e-323,1e-323
2210010C04Rik,1e-323,1e-323
Trbv2,1e-323,0.17083522724066674
Trbv3,1e-323,0.13417358358900333
5830405F06Rik,1e-323,1e-323
Trbv4,1e-323,1e-323
Trbv5,1e-323,1e-323
Trbv12-1,1e-323,1e-323
Trbv13-1,1e-323,0.044724527863001115
Trbv12-2,0.20480796638003138,0.044724527863001115
Trbv13-2,1e-323,1e-323
Trbv13-3,1e-323,0.044724527863001115
Trbv14,1e-323,1e-323
Trbv15,1e-323,1e-323
Trbv16,1e-323,0.044724527863001115
Trbv17,1e-323,1e-323
Trbv19,1e-323,1e-323
Trbv20,0.20480796638003138,0.044724527863001115
Trbv21,1e-323,1e-323
Trbv23,1e-323,1e-323
Trbv24,1e-323,1e-323
Trbv26,1e-323,1e-323
Trbv29,1e-323,1e-323
Trbv30,1e-323,1e-323
Try5,1e-323,1e-323
Gm5771,1e-323,1e-323
Prss2,1e-323,0.044724527863001115
Trbj1-2,1e-323,1e-323
Trbj1-3,1e-323,1e-323
Trbj1-5,1e-323,1e-323
Trbj1-6,1e-323,1e-323
Trbc1,37.68512593856939,17.067958580228176
Trbj2-1,1e-323,1e-323
Trbj2-3,1e-323,1e-323
Trbj2-4,1e-323,1e-323
Trbc2,96.89790544465066,44.72785903921174
Trbv31,1e-323,0.044724527863001115
Ephb6,0.40961593276006275,0.09738716519774064
Trpv6,1e-323,1e-323
Kel,1e-323,1e-323
Olfr459,1e-323,1e-323
Gstk1,0.20480796638003138,0.13417358358900333
Casp2,1.472813124585776,0.8379347979714027
Clcn1,1e-323,1e-323
Zyx,0.795960449896586,0.9324659900498792
Epha1,1e-323,1e-323
2010310C07Rik,1e-323,1e-323
Tcaf2,1e-323,1e-323
Olfr13,1e-323,1e-323
Gm44731,1e-323,1e-323
Arhgef5,1e-323,1e-323
Tpk1,1e-323,0.14553786029437668
9430018G01Rik,1e-323,1e-323
Cntnap2,1e-323,1e-323
Cul1,1.9071789612422365,3.3589513773133164
Ezh2,1.0301077916570953,5.557100954217823
Pdia4,0.8192318655201255,2.2267742696658237
Zfp786,1e-323,1e-323
Zfp398,2.1216681140022278,0.9826353194439231
Zfp282,0.6144238991400942,0.5226741225951009
Zfp212,1.2288477982801884,0.6154985722164933
Zfp956,0.20480796638003138,0.044724527863001115
Zfp777,1.2288477982801884,0.9810154732656872
Gm45738,1e-323,0.08944905572600223
Zfp746,3.07211949570047,1.0790887911598757
Gm44696,1e-323,1e-323
Krba1,0.8192318655201255,0.2236226393150056
Zfp467,0.8192318655201255,0.08944905572600223
Sspo,1e-323,1e-323
Atp6v0e2,1e-323,1e-323
Lrrc61,0.6144238991400942,0.14553786029437668
Rarres2,1e-323,1e-323
Repin1,1e-323,0.044724527863001115
Zfp775,0.20480796638003138,0.20679968940386992
Gm38804,1e-323,1e-323
AI854703,0.40961593276006275,0.044724527863001115
Gimap8,5.69468418643598,1.6769490003188394
Gimap9,19.676130300663853,3.739671728981282
Gimap4,45.902796789348564,3.6905084987383905
Gimap6,34.16480150224163,7.79347119904104
Gimap7,3.9299822352532874,0.828836731213707
Gimap1os,2.1624703452607488,0.6583370137726933
Gimap1,24.430887812338675,9.116209368882963
Gimap5,6.49062677690995,5.610408488037803
Gm44226,1e-323,0.044724527863001115
4833403J16Rik,0.6144238991400942,0.3107610851480315
Gimap3,39.746847686240635,6.516128566825743
Tmem176b,1e-323,0.044724527863001115
Tmem176a,1e-323,1e-323
Gpnmb,1e-323,1e-323
Malsu1,2.0480796638003134,2.6551059940589807
Igf2bp3,1.843271697420282,0.3825464866429552
Tra2a,9.86332563496364,6.5653956771184925
Ccdc126,0.8192318655201255,0.40252075076701
Fam221a,1.0240398319001567,0.2236226393150056
Stk31,1e-323,1e-323
Npy,1e-323,1e-323
Mpp6,2.1216681140022278,4.793665918735905
Gsdme,1.638463731040251,1.3014627376759087
Osbpl3,1e-323,1e-323
Cycs,4.912350106613894,15.928781875845898
5430402O13Rik,0.40961593276006275,1e-323
4921507P07Rik,1e-323,0.044724527863001115
0610033M10Rik,1e-323,1e-323
Nfe2l3,1e-323,1e-323
Hnrnpa2b1,28.696893553855737,32.769338256686815
Cbx3,15.366852856606764,8.530010809742473
Snx10,0.8192318655201255,0.3577962229040089
Skap2,0.6144238991400942,0.3825464866429552
Halr1,1e-323,1e-323
Hoxa1,1e-323,1e-323
Hotairm1,1.2288477982801884,0.044724527863001115
Hoxa2,1e-323,1e-323
Hoxaas2,1e-323,1e-323
Hoxa3,1e-323,1e-323
Gm15050,0.40961593276006275,1e-323
Hoxaas3,0.20480796638003138,0.044724527863001115
Hoxa4,1e-323,1e-323
Hoxa5,0.20480796638003138,1e-323
Hoxa6,1e-323,1e-323
Hoxa7,1e-323,1e-323
Hoxa9,1e-323,1e-323
Hoxa10,1e-323,1e-323
Hoxa13,1e-323,1e-323
Hibadh,2.5470195237784377,2.0283066330021313
Tax1bp1,17.197475709585976,7.871601110973384
Jazf1,0.20480796638003138,0.19339362921676798
Creb5,1e-323,0.044724527863001115
Cpvl,1e-323,1e-323
Chn2,1e-323,0.2236226393150056
9530036M11Rik,1e-323,1e-323
Gm15527,1e-323,1e-323
9130019P16Rik,1e-323,1e-323
Prr15,1e-323,1e-323
Fkbp14,1e-323,1e-323
Plekha8,1e-323,0.3577962229040089
Gm28402,0.20480796638003138,1e-323
Mturn,1.4336557646602197,0.08944905572600223
Znrf2,7.322172788172764,1.871547070502956
Nod1,0.20480796638003138,1e-323
Ggct,1.0267387950014468,1.0750053000806281
Gars,2.7438843404884943,12.182162992399226
Mindy4,1e-323,1e-323
Pde1c,1e-323,1e-323
Lsm5,8.887261505188558,8.322153437544046
Avl9,3.0759305576186855,1.6548174077242046
Kbtbd2,1.2517421168708742,0.6997945417885765
Fkbp9,1e-323,1e-323
Nt5c3,3.504676899825184,1.3395034588131105
Vmn1r4,1e-323,0.044724527863001115
Vmn1r6,1e-323,1e-323
Vmn1r12,1e-323,1e-323
Vmn1r13,1e-323,0.044724527863001115
Vmn1r15,1e-323,1e-323
Vmn1r16,1e-323,1e-323
Vmn1r20,1e-323,1e-323
4930533I22Rik,1e-323,1e-323
Ppm1k,0.8192318655201255,0.17889811145200446
Herc6,0.8192318655201255,0.3577962229040089
Lancl2,1e-323,0.33554503494506677
Vopp1,0.20480796638003138,0.3577962229040089
Vmn1r26,1e-323,1e-323
Abcg2,0.6144238991400942,0.08944905572600223
Herc3,1.4336557646602197,0.28508659716735624
Nap1l5,1e-323,1e-323
Fam13a,1e-323,1e-323
Gm45060,1e-323,1e-323
Tigd2,5.481839466550456,2.0573194343221215
Gprin3,0.20480796638003138,0.5208942696722935
Snca,1e-323,1e-323
A730020E08Rik,1e-323,1e-323
Ccser1,1e-323,1e-323
Smarcad1,1.4336557646602197,1.6276798686802374
Hpgds,2.3348648397253773,0.2683471671780067
Tnip3,0.40961593276006275,0.4296375625582543
Ndnf,1e-323,0.044724527863001115
Prdm5,1e-323,1e-323
2610300M13Rik,1e-323,1e-323
Mad2l1,0.6144238991400942,0.04716640675054573
Vmn1r32,1e-323,1e-323
Vmn1r38,1e-323,1e-323
4930597O21Rik,1e-323,1e-323
Gng12,0.40961593276006275,0.7134782818116522
Gadd45a,1.638463731040251,0.49196980649301236
E230016M11Rik,1e-323,1e-323
A430010J10Rik,1e-323,1e-323
Serbp1,40.19053757353864,81.47551285365442
Il12rb2,1e-323,0.17889811145200446
Il23r,1e-323,1e-323
Tacstd2,1e-323,1e-323
Igkv1-135,1e-323,1e-323
Igkv14-130,1e-323,1e-323
Igkv17-121,1e-323,1e-323
Igkv14-111,1e-323,1e-323
Igkv10-96,1e-323,1e-323
Igkv10-94,1e-323,1e-323
Igkv6-20,1e-323,1e-323
Igkv3-2,1e-323,1e-323
Gm30211,1e-323,1e-323
Igkc,0.20480796638003138,1e-323
Rpia,1.69105508065011,2.385444418263111
Eif2ak3,1e-323,0.2683471671780067
Thnsl2,0.20480796638003138,1e-323
Smyd1,1e-323,1e-323
Krcc1,4.272711904858056,2.5968123140907915
Cd8b1,0.40961593276006275,0.5798483690495692
Gm44110,1e-323,1e-323
Gm44175,1e-323,1e-323
Cd8a,1e-323,1e-323
Rmnd5a,1.638463731040251,0.8892467296766393
Rnf103,0.555975316562474,0.31307169504100785
1700040L08Rik,1e-323,1e-323
Chmp3,5.268425275964352,2.620234547860217
Kdm3a,0.7645744513718574,0.840305493033504
Reep1,1e-323,1e-323
Mrpl35,4.272711904858056,6.5972385593509655
Immt,5.673239767196388,6.581436090072186
Ptcd3,0.8192318655201255,2.1116238724625442
Polr1a,1.907178961242236,2.811309338266858
St3gal5,1e-323,1e-323
Gm38832,1e-323,1e-323
Atoh8,1e-323,1e-323
Sftpb,1e-323,1e-323
Usp39,1.2288477982801884,2.3751776176027115
Gm45051,1e-323,0.044724527863001115
0610030E20Rik,2.662503562940408,1.6499273409156057
Tmem150a,0.20480796638003138,1e-323
Rnf181,1.4336557646602197,1.1845386931579622
Vamp5,1.2517421168708742,0.2683471671780067
Vamp8,6.4277757187019375,2.621029440727926
Ggcx,1e-323,1e-323
Mat2a,4.9411221199145015,8.247425494331873
Sh2d6,1e-323,1e-323
Capg,1.843271697420282,1.9183451678161336
Elmod3,0.555975316562474,0.08944905572600223
Retsat,1e-323,0.044724527863001115
Tgoln1,5.054376034735738,5.058704391267443
Gm20536,0.20480796638003138,0.2236226393150056
Tcf7l1,0.20480796638003138,0.08944905572600223
Gm15401,1e-323,1e-323
Gm15402,1e-323,1e-323
Kcmf1,2.518001195821116,2.7843600189318285
Gm26640,1e-323,1e-323
Tmsb10,172.08395047486468,43.42815570343847
Suclg1,8.505073876169554,9.035664538749652
Gm9008,1e-323,1e-323
Gm44166,1e-323,1e-323
Gm20594,1e-323,1e-323
Gcfc2,0.20480796638003138,0.33554503494506677
Mrpl19,2.3348648397253777,4.059029998494693
Gm20383,1e-323,1e-323
Tacr1,1e-323,1e-323
Pole4,6.05889840384778,8.963458899473846
Hk2,0.6144238991400942,3.2058348671439165
Gm17034,1e-323,1e-323
Gm45145,1e-323,1e-323
Sema4f,1e-323,0.08944905572600223
M1ap,1e-323,1e-323
Dok1,0.8192318655201255,0.6997945417885765
Loxl3,1e-323,1e-323
Htra2,1.2288477982801884,0.8460358607908235
Aup1,5.757579391900242,3.8158040452851876
Dqx1,0.20480796638003138,1e-323
Tlx2,1e-323,1e-323
Pcgf1,0.20480796638003138,0.40252075076701
Lbx2,1e-323,1e-323
Ccdc142,1e-323,1e-323
Ccdc142os,1e-323,0.13417358358900333
Mrpl53,1.638463731040251,2.889138730901211
Mogs,1.4336557646602197,3.981431668270463
Wbp1,0.8192318655201255,0.17889811145200446
Ino80b,2.5470195237784377,1.5959866480415603
Gm44287,1e-323,1e-323
Rtkn,1e-323,1e-323
Wdr54,1e-323,0.08944905572600223
Dctn1,3.276927462080502,1.294757622327388
Gm15624,1e-323,1e-323
Slc4a5,1e-323,1e-323
Mthfd2,1.941078145193307,11.37205109467664
Mob1a,3.7176967131232663,3.627698828368666
Bola3,3.5046768998251845,6.083446999843272
Tet3,5.081503298305142,1.6355165138139787
B230319C09Rik,1e-323,1e-323
Dguok,4.9411221199145,1.7323338757352176
Actg2,1e-323,1e-323
Stambp,0.8192318655201255,0.7383018894213754
Gm21284,1e-323,1e-323
Vax2,1e-323,1e-323
1700124L16Rik,1e-323,1e-323
Ankrd53,1e-323,1e-323
Tex261,7.493327783754174,5.159640665118264
Nagk,1.4336557646602197,0.7892363981603541
Paip2b,1.843271697420282,1.2358710995862585
Zfp638,4.520688952669055,1.9870318263981592
Gm43920,0.20480796638003138,0.044724527863001115
Cyp26b1,1e-323,1e-323
Exoc6b,2.0480796638003134,0.3577962229040089
Gm5878,1e-323,1e-323
Spr,2.252887630180346,2.1822081938855544
Sfxn5,1e-323,1e-323
Rab11fip5,1e-323,1e-323
Smyd5,1.2288477982801884,2.326926402245233
Pradc1,0.6144238991400942,0.6495336604111605
Cct7,10.235394473469253,20.582126718123817
Fbxo41,1e-323,1e-323
Egr4,1e-323,0.2994292081604206
Alms1,0.20480796638003138,0.08944905572600223
Nat8f3,1e-323,1e-323
Nat8f2,1e-323,1e-323
Nat8f4,1e-323,0.044724527863001115
Nat8f1,0.40961593276006275,0.14553786029437668
Tprkb,2.0480796638003134,3.453809108869148
Dusp11,12.065628070055556,5.048289403160557
Gm19265,1e-323,1e-323
4930553P18Rik,1e-323,1e-323
Fam136a,1.843271697420282,4.522484474246244
Snrpg,48.07701569021865,45.91928214135616
Gm44941,1e-323,0.044724527863001115
Pcyox1,0.20480796638003138,0.3577962229040089
Tia1,4.773492575773121,2.4457763717982717
C87436,4.839615219446633,1.3014627376759096
A430078I02Rik,1e-323,0.13417358358900333
2310040G24Rik,0.20480796638003138,1e-323
Gm43936,1e-323,1e-323
Gm44386,1e-323,1e-323
Pcbp1,11.150011940342745,15.422901253159823
1600020E01Rik,1.4336557646602197,0.4293913604186644
Asprv1,1e-323,1e-323
Mxd1,0.40961593276006275,0.35981070255175823
Snrnp27,3.5296210572636544,5.797423236009019
Gm44214,1e-323,1e-323
Gmcl1,3.07211949570047,0.6817363889180112
Gm44036,1e-323,0.04889418913769773
Anxa4,1e-323,0.13417358358900333
2610306M01Rik,0.795960449896586,0.13417358358900333
Aak1,3.7176967131232663,0.7473855251971689
Gm44091,0.20480796638003138,1e-323
Nfu1,3.38839267458012,3.528816006470669
Gfpt1,1.2288477982801884,1.6217069096946735
D6Ertd527e,1e-323,1e-323
Antxr1,1e-323,1e-323
Arhgap25,3.07211949570047,0.11770949947015774
Prokr1,1e-323,1e-323
Aplf,1e-323,0.13417358358900333
1810020O05Rik,1e-323,1e-323
Efcc1,1e-323,1e-323
Gm43904,1e-323,1e-323
Rab43,1.2288477982801884,0.8497660293970215
Isy1,1.9777659186877001,4.72694462401702
Cnbp,18.394651984106343,30.174575174054816
Copg1,2.0480796638003134,2.047535659319123
Gm26636,1e-323,1e-323
Hmces,0.8192318655201255,0.7402940142409029
H1fx,1e-323,1e-323
Gm5577,1e-323,1e-323
Rab7,7.705178001331783,5.0622737720395925
Rpn1,1.2517421168708742,4.5769021947936395
Gata2,1e-323,1e-323
Eefsec,1.0240398319001567,0.9346853167390018
Gm44265,1e-323,0.044724527863001115
Gm44264,1e-323,1e-323
Ruvbl1,1.2288477982801884,7.51145987762009
Sec61a1,4.141630633934133,3.12001259436386
Gm44170,1e-323,1e-323
Kbtbd12,1e-323,1e-323
Gm26588,1e-323,1e-323
Mgll,1e-323,1e-323
Abtb1,1.2517421168708742,0.13417358358900333
Podxl2,1e-323,1e-323
Gm15612,1e-323,1e-323
Mcm2,2.662503562940408,3.112949969403425
Tpra1,1.2517421168708742,0.3577962229040089
Gm26811,1e-323,1e-323
Plxna1,1e-323,0.14553786029437668
Chchd6,0.2991182748563135,1.0326203469419137
Txnrd3,0.20480796638003138,0.6040643783200164
Vmn1r43,1e-323,1e-323
Vmn1r46,1e-323,1e-323
Vmn1r49,1e-323,1e-323
V1ra8,1e-323,1e-323
Zxdc,1.2288477982801884,0.43251717233580317
Cfap100,1e-323,1e-323
Gm44117,1e-323,1e-323
Aldh1l1,1e-323,1e-323
Slc41a3,1e-323,0.04889418913769773
Iqsec1,0.8192318655201255,0.2236226393150056
Gm44123,1e-323,1e-323
Nup210,3.597445047142854,1.9807950904369047
Hdac11,0.40961593276006275,1e-323
Fbln2,1e-323,1e-323
1810044D09Rik,0.6144238991400942,0.47262788124302524
Chchd4,0.6144238991400942,5.947729957911091
Tmem43,0.40961593276006275,0.31307169504100785
Xpc,4.146669680827616,0.5258229198233607
Lsm3,2.662503562940408,4.631112143952148
Gm45216,1e-323,1e-323
Slc6a6,2.20182651808656,1.4752087479532157
Grip2,1e-323,0.044724527863001115
Ccdc174,3.7176967131232663,2.135987461169656
4930590J08Rik,1e-323,0.08944905572600223
Fgd5,1e-323,1e-323
Nr2c2,3.8423844364064963,0.9815880212375683
Mrps25,2.0480796638003134,2.9976863794975954
Rbsn,1.2288477982801884,0.6495336604111606
Magi1,1e-323,1e-323
Slc25a26,1e-323,0.49196980649301236
Lrig1,0.6144238991400942,0.3825464866429552
Kbtbd8os,1e-323,1e-323
Kbtbd8,0.20480796638003138,0.2606063787437732
Suclg2,1.2288477982801884,2.0596838674728364
Tafa1,1e-323,1e-323
Eogt,1e-323,0.17889811145200446
Tmf1,2.7583202062125682,2.334620574705772
Uba3,1.2288477982801884,1.3680409986985778
Arl6ip5,10.758261960686035,5.41159662073352
Lmod3,1e-323,1e-323
Frmd4b,0.6144238991400942,0.41090989323015403
Mitf,1e-323,1e-323
Gm32592,1e-323,1e-323
Foxp1,30.304000787815585,11.07909677852969
Gm20705,1e-323,1e-323
Eif4e3,0.6144238991400942,0.2236226393150056
Gpr27,1e-323,1e-323
Rybp,0.8192318655201255,0.8864113183446525
Shq1,0.20480796638003138,1.4930701051171913
Gxylt2,1e-323,0.044724527863001115
Ppp4r2,7.1208814446977975,7.453684802246303
Pdzrn3,1e-323,1e-323
Gm44169,1e-323,1e-323
Cntn3,1e-323,1e-323
Il5ra,1e-323,1e-323
Trnt1,1.638463731040251,3.565239945798737
Crbn,3.276927462080502,1.512395011741673
Setmar,0.20480796638003138,0.044724527863001115
Sumf1,0.6144238991400942,0.044724527863001115
Itpr1,1.0240398319001567,0.5415118526858583
Gm44040,1e-323,0.044724527863001115
0610040F04Rik,1e-323,1e-323
Gm17055,1e-323,1e-323
Bhlhe40,0.6144238991400942,2.8541333488745186
Arl8b,0.555975316562474,2.0771636456504368
Edem1,1.2517421168708742,1.4417915907625847
Gm20387,1e-323,1e-323
Oxtr,1e-323,1e-323
Rad18,1.0267387950014468,0.9281603669673378
Srgap3,1e-323,0.08944905572600223
Gm44081,1e-323,1e-323
Thumpd3,2.0480796638003134,3.2684127827983964
Gt(ROSA)26Sor,1.2288477982801884,2.0341445720861424
Setd5,1.4336557646602197,2.53860276822357
Lhfpl4,1e-323,1e-323
Mtmr14,0.8192318655201255,0.6520268420911094
Cpne9,1e-323,1e-323
Brpf1,2.252887630180346,1.029310085965409
Gm15492,1e-323,0.04889418913769773
Ogg1,1e-323,0.28277743469870975
Camk1,1e-323,1e-323
Tada3,0.6144238991400942,0.9823463250809557
Arpc4,6.390498554589001,7.078072969304815
Ttll3,1.0240398319001567,0.28836801560314945
Rpusd3,0.20480796638003138,0.40252075076701
Jagn1,2.968911234741116,4.072368869581227
Il17re,1e-323,1e-323
Il17rc,1e-323,1e-323
Creld1,0.20480796638003138,0.31307169504100785
Prrt3,1e-323,1e-323
Emc3,2.9689112347411166,3.4758662050492712
Fancd2,1e-323,1e-323
Brk1,9.478969494441673,10.402140939593941
Gm44200,1e-323,1e-323
Gm44199,1e-323,1e-323
Vhl,1.0240398319001567,0.49196980649301236
1700015O11Rik,1e-323,1e-323
Irak2,0.555975316562474,0.6012975919374708
Gm43964,1e-323,1e-323
Tatdn2,1.69105508065011,1.446545619476139
Gm26982,0.20480796638003138,0.08944905572600223
Ghrl,1e-323,1e-323
Gm44053,1e-323,1e-323
Sec13,2.1216681140022278,4.166075225165963
Atp2b2,1e-323,1e-323
Hrh1,1e-323,1e-323
Atg7,1.9777659186877001,0.8855098970180405
Vgll4,5.757579391900242,2.8295170210835696
Tamm41,0.6144238991400942,0.8321753573341133
Pparg,1e-323,1e-323
Tsen2,0.8192318655201255,0.7473855251971687
Mkrn2os,1e-323,1e-323
Mkrn2,1.69105508065011,0.9831809520895796
Raf1,2.7583202062125682,1.9463317957413577
D830050J10Rik,1e-323,0.2236226393150056
Tmem40,1e-323,1e-323
Cand2,0.20480796638003138,0.3577962229040089
Rpl32,479.0577941321173,356.4613700212176
Efcab12,1e-323,1e-323
